REIGN - [666] [2016] [Album] [FLAC - CD]

|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | [666]                                                        |   1:24   |  09 MB  |
|    02    | Genjitsu Catastrophe                                         |   3:55   |  31 MB  |
|    03    | CATch me                                                     |   4:16   |  32 MB  |
|    04    | Death bluT                                                   |   4:23   |  34 MB  |
|    05    | Bakunori Zekkyou                                             |   3:31   |  27 MB  |
|    06    | Yakusoku no Kotoba                                           |   4:23   |  33 MB  |
|    07    | Nemuri Hime                                                  |   4:56   |  36 MB  |
|    08    | CLUB BUNNY                                                   |   4:11   |  33 MB  |
|    09    | Spiral Memory                                                |   3:43   |  29 MB  |
|    10    | Death paradE                                                 |   4:07   |  31 MB  |
|----------|--------------------------------------------------------------|----------|---------|

