Satyricon - The Age of Nero [2009] [Album] [ALAC - WEB]

|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | Commando                                                     |   4:28   |  34 MB  |
|    02    | The Wolfpack                                                 |   4:03   |  30 MB  |
|    03    | Black Crow On a Tombstone                                    |   3:56   |  30 MB  |
|    04    | Die By My Hand                                               |   7:05   |  54 MB  |
|    05    | My Skin Is Cold                                              |   5:13   |  40 MB  |
|    06    | The Sign of the Trident                                      |   6:56   |  53 MB  |
|    07    | Last Man Standing                                            |   3:38   |  28 MB  |
|    08    | Den Siste                                                    |   7:24   |  53 MB  |
|----------|--------------------------------------------------------------|----------|---------|

