ikimonogakari - Chou Iki mo no Matsuri 2016 Jimoto de SHOW!! ~Ebina Deshou!!!~ (Live Tracks) [2025] [Live Album] [24-48 ALAC - WEB]

|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | Arigatou (2016 Live Track)                                   |   6:04   |  80 MB  |
|    02    | Kimi ga Iru (2016 Live Track)                                |   5:30   |  77 MB  |
|    03    | Last Scene (2016 Live Track)                                 |   6:04   |  80 MB  |
|    04    | Chikyuu (2016 Live Track)                                    |   5:58   |  78 MB  |
|    05    | Happy Smile Again (2016 Live Track)                          |   7:17   |  99 MB  |
|    06    | Uruwashiki Hito (2016 Live Track)                            |   5:13   |  72 MB  |
|    07    | Hana wa Sakura Kimi wa Utsukushi (2016 Live Track)           |   4:35   |  62 MB  |
|    08    | Kimagure Romantic (2016 Live Track)                          |   4:43   |  67 MB  |
|    09    | Joyful (2016 Live Track)                                     |   5:03   |  73 MB  |
|    10    | Kokoro no Hana wo Sakaseyou (2016 Live Track)                |   5:43   |  77 MB  |
|    11    | Bokura no Yume (2016 Live Track)                             |   4:36   |  61 MB  |
|    12    | Koisuru Otome (2016 Live Track)                              |   7:06   |  95 MB  |
|    13    | Natsu Koi (2016 Live Track)                                  |   6:02   |  81 MB  |
|    14    | Good Morning (2016 Live Track)                               |   5:38   |  78 MB  |
|----------|--------------------------------------------------------------|----------|---------|

