ikimonogakari - Ikimonogakari no Minasan, KonniTour!! 2010 ~Nandemo Arena!!!~ (Live Tracks) [2025] [Live Album] [24-48 ALAC - WEB]

|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | Hana wa Sakura Kimi wa Utsukushi (2010 Live Track)           |   4:33   |  62 MB  |
|    02    | Kimagure Romantic (2010 Live Track)                          |   4:36   |  64 MB  |
|    03    | Kimi ga Iru (2010 Live Track)                                |   5:53   |  81 MB  |
|    04    | Koisuru Otome (2010 Live Track)                              |   6:58   |  92 MB  |
|    05    | Nakumonka (2010 Live Track)                                  |   5:50   |  77 MB  |
|    06    | Happy Smile Again (2010 Live Track)                          |   5:30   |  75 MB  |
|    07    | Seishun Line (2010 Live Track)                               |   4:06   |  57 MB  |
|    08    | Tsuki to Atashi to Reizouko (2010 Live Track)                |   5:29   |  70 MB  |
|    09    | SAKURA (2010 Live Track)                                     |   7:25   |  92 MB  |
|    10    | Yuki Yamanu Yoru Futari (2010 Live Track)                    |   5:39   |  71 MB  |
|    11    | Ima Hashiridaseba (2010 Live Track)                          |   4:57   |  68 MB  |
|    12    | Kuchizuke (2010 Live Track)                                  |   7:08   |  95 MB  |
|    13    | YELL (2010 Live Track)                                       |   5:59   |  77 MB  |
|    14    | Natsu Koi (2010 Live Track)                                  |   5:58   |  81 MB  |
|    15    | Blue Bird (2010 Live Track)                                  |   5:47   |  80 MB  |
|    16    | Hot Milk (2010 Live Track)                                   |   4:59   |  70 MB  |
|    17    | Joyful (2010 Live Track)                                     |   11:32  |  153 MB |
|    18    | KIRA★KIRA★TRAIN (2010 Live Track)                            |   6:12   |  84 MB  |
|    19    | Tayumu Koto na Kinagare no Naka de (2010 Live Track)         |   6:33   |  83 MB  |
|    20    | Kaze to Mirai (2010 Live Track)                              |   5:19   |  73 MB  |
|    21    | Arigatou (2010 Live Track)                                   |   6:05   |  80 MB  |
|    22    | Kaeritakunatta yo (2010 Live Track)                          |   6:53   |  88 MB  |
|----------|--------------------------------------------------------------|----------|---------|

