KIZU - Kataki (Regular Edition) [2021] [Best Album] [ALAC - WEB]

|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | Oshimai                                                      |   3:29   |  28 MB  |
|    02    | Jigoku                                                       |   4:41   |  38 MB  |
|    03    | Kizuato                                                      |   3:41   |  29 MB  |
|    04    | Heisei                                                       |   4:21   |  34 MB  |
|    05    | Juusei                                                       |   4:17   |  32 MB  |
|    06    | Steroid                                                      |   3:51   |  30 MB  |
|    07    | Kawazu                                                       |   4:01   |  33 MB  |
|    08    | 15.2                                                         |   3:45   |  29 MB  |
|    09    | Love Song                                                    |   3:40   |  28 MB  |
|    10    | Mr. BiG MONSTER                                              |   2:52   |  24 MB  |
|    11    | Jyuukyuu                                                     |   3:47   |  29 MB  |
|    12    | Tenchuu                                                      |   4:04   |  32 MB  |
|    13    | Human Error                                                  |   4:36   |  37 MB  |
|    14    | Buta                                                         |   3:30   |  27 MB  |
|    15    | 0                                                            |   6:21   |  46 MB  |
|    16    | Kuroi Ame                                                    |   5:26   |  40 MB  |
|    17    | Milk                                                         |   3:27   |  28 MB  |
|    18    | Hato                                                         |   4:58   |  34 MB  |
|----------|--------------------------------------------------------------|----------|---------|

