X JAPAN - BLUE BLOOD (Remastered Edition) [2008] [Album] [ALAC - WEB]

|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | PROLOGUE (WORLD ANTHEM) (2008 Remaster)                      |   2:35   |  19 MB  |
|    02    | BLUE BLOOD (2008 Remaster)                                   |   5:02   |  39 MB  |
|    03    | WEEK END (2008 Remaster)                                     |   6:03   |  46 MB  |
|    04    | EASY FIGHT RAMBLING (2008 Remaster)                          |   4:42   |  36 MB  |
|    05    | X (2008 Remaster)                                            |   6:01   |  46 MB  |
|    06    | ENDLESS RAIN (2008 Remaster)                                 |   6:36   |  46 MB  |
|    07    | Kurenai (2008 Remaster)                                      |   6:19   |  44 MB  |
|    08    | XCLAMATION (2008 Remaster)                                   |   3:57   |  25 MB  |
|    09    | Orgasm (2008 Remaster)                                       |   2:47   |  22 MB  |
|    10    | Celebration (2008 Remaster)                                  |   4:52   |  38 MB  |
|    11    | ROSE OF PAIN (2008 Remaster)                                 |   11:50  |  88 MB  |
|    12    | UNFINISHED... (2008 Remaster)                                |   4:28   |  30 MB  |
|----------|--------------------------------------------------------------|----------|---------|

