YUI - GREEN GARDEN POP [2012] [Best Album] [ALAC - WEB]

|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | HELLO                                                        |   3:35   |  29 MB  |
|    02    | How crazy                                                    |   3:39   |  25 MB  |
|    03    | again                                                        |   4:15   |  32 MB  |
|    04    | LIFE                                                         |   4:01   |  30 MB  |
|    05    | Laugh away                                                   |   4:21   |  32 MB  |
|    06    | My Generation                                                |   3:55   |  30 MB  |
|    07    | Shake My Heart                                               |   3:36   |  28 MB  |
|    08    | Rolling star                                                 |   3:10   |  24 MB  |
|    09    | Namidairo                                                    |   3:35   |  25 MB  |
|    10    | I do it                                                      |   3:47   |  31 MB  |
|    11    | I remember you                                               |   4:06   |  29 MB  |
|    12    | Green a.live                                                 |   4:39   |  35 MB  |
|    13    | It's all too much                                            |   4:13   |  34 MB  |
|    14    | Please Stay With Me                                          |   3:57   |  28 MB  |
|    15    | fight                                                        |   4:58   |  38 MB  |
|    16    | Your Heaven                                                  |   3:11   |  24 MB  |
|    17    | YOU                                                          |   3:57   |  28 MB  |
|    18    | Good-bye days                                                |   4:37   |  33 MB  |
|----------|--------------------------------------------------------------|----------|---------|

