MEJIBRAY - SM (Regular Edition) (2nd Press) [Album] [ALAC - WEB]

|----------|------------------------------------------------------------------------|----------|---------|
|   TRACK  |                                  TITLE                                 | DURATION |   SIZE  |
|----------|------------------------------------------------------------------------|----------|---------|
|    01    | Karma -Gareki no Mantichoras- (SM 2nd Press Ver.)                      |   4:12   |  31 MB  |
|    02    | KILLING ME (SM 2nd Press Ver.)                                         |   4:15   |  34 MB  |
|    03    | Sabato (SM 2nd Press Ver.)                                             |   4:57   |  40 MB  |
|    04    | Sadisgate (SM 2nd Press Ver.)                                          |   3:55   |  29 MB  |
|    05    | EMILY (SM 2nd Press Ver.)                                              |   6:17   |  44 MB  |
|    06    | Avalon (SM 2nd Press Ver.)                                             |   5:52   |  46 MB  |
|    07    | DIE KUSSE (SM 2nd Press Ver.)                                          |   4:16   |  33 MB  |
|    08    | A Priori (SM 2nd Press Ver.)                                           |   4:11   |  33 MB  |
|    09    | Shuuei (SM 2nd Press Ver.)                                             |   3:46   |  28 MB  |
|    10    | DECADANCE - Counting Goats … if I can't be yours - (SM 2nd Press Ver.) |   5:38   |  43 MB  |
|    11    | And Then There Were None. (SM 2nd Press Ver.)                          |   3:30   |  26 MB  |
|----------|------------------------------------------------------------------------|----------|---------|

