Katra - Out of Ashes [2010] [Album] [ALAC - WEB]

|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | Delirium                                                     |   3:31   |  30 MB  |
|    02    | One Wish Away                                                |   4:09   |  35 MB  |
|    03    | If There's No Tomorrow                                       |   4:26   |  36 MB  |
|    04    | Vendetta                                                     |   4:28   |  37 MB  |
|    05    | Out of the Ashes                                             |   4:19   |  35 MB  |
|    06    | Envy                                                         |   4:15   |  30 MB  |
|    07    | Mirror                                                       |   4:19   |  35 MB  |
|    08    | Anthem                                                       |   4:48   |  40 MB  |
|    09    | The End of the Scene                                         |   4:31   |  33 MB  |
|    10    | Hide and Seek                                                |   5:39   |  43 MB  |
|----------|--------------------------------------------------------------|----------|---------|

