Katra - Beast Within [2008] [Album] [ALAC - WEB]

|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | Grail of Sahara                                              |   3:27   |  27 MB  |
|    02    | Forgotten Bride                                              |   4:22   |  35 MB  |
|    03    | Beast Within                                                 |   3:57   |  31 MB  |
|    04    | Fade to Gray                                                 |   4:48   |  35 MB  |
|    05    | Swear                                                        |   3:45   |  30 MB  |
|    06    | Promise Me Everything                                        |   4:22   |  31 MB  |
|    07    | Mystery                                                      |   3:08   |  23 MB  |
|    08    | Flow                                                         |   4:05   |  32 MB  |
|    09    | Scars in My Heart                                            |   3:50   |  28 MB  |
|    10    | Storm Rider                                                  |   4:22   |  33 MB  |
|    11    | Mist of Dawn                                                 |   4:26   |  27 MB  |
|    12    | Kuunpoika                                                    |   4:27   |  31 MB  |
|----------|--------------------------------------------------------------|----------|---------|

