Kiryu - Tenshou Rinne (Type C) [2018] [Album] [ALAC - WEB]

|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | Tsurushi                                                     |   3:12   |  25 MB  |
|    02    | Muku                                                         |   3:59   |  31 MB  |
|    03    | Oboruzukiyo                                                  |   3:20   |  28 MB  |
|    04    | Ibitsu                                                       |   4:08   |  32 MB  |
|    05    | Hansuu                                                       |   3:32   |  29 MB  |
|    06    | Tenshou Rinne                                                |   3:30   |  28 MB  |
|    07    | Watashi wa Kairai, Sarugutsuwa no Ningyou                    |   4:36   |  33 MB  |
|    08    | Basara                                                       |   3:18   |  26 MB  |
|    09    | Nopperabou                                                   |   4:09   |  33 MB  |
|    10    | Gekkabijin                                                   |   3:32   |  29 MB  |
|    11    | Harushigure                                                  |   4:12   |  33 MB  |
|    12    | Jou no Ka                                                    |   3:33   |  29 MB  |
|    13    | Kurayami ni Madou Esoragoto                                  |   3:16   |  22 MB  |
|----------|--------------------------------------------------------------|----------|---------|

