Janne Da Arc - ARCADIA [2004] [Album] [ALAC - WEB]

|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | ACID BREATH                                                  |   4:40   |  38 MB  |
|    02    | ROMANCE                                                      |   4:39   |  36 MB  |
|    03    | Heavy Damage                                                 |   3:54   |  32 MB  |
|    04    | DOLLS                                                        |   4:59   |  37 MB  |
|    05    | trap                                                         |   4:17   |  34 MB  |
|    06    | Kokoro no Yukue                                              |   4:48   |  38 MB  |
|    07    | ATHENS                                                       |   4:24   |  34 MB  |
|    08    | FREEDOM                                                      |   5:11   |  41 MB  |
|    09    | WIZARD                                                       |   4:10   |  35 MB  |
|    10    | process                                                      |   4:04   |  32 MB  |
|    11    | BLACK JACK                                                   |   4:06   |  31 MB  |
|    12    | Carnation                                                    |   3:42   |  23 MB  |
|    13    | Kiss Me                                                      |   4:40   |  36 MB  |
|----------|--------------------------------------------------------------|----------|---------|
