Janne Da Arc - D.N.A [2000] [Album] [ALAC - WEB]

|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | Deja-vu                                                      |   2:22   |  18 MB  |
|    02    | Vanity                                                       |   4:17   |  33 MB  |
|    03    | Phantom                                                      |   3:55   |  32 MB  |
|    04    | EDEN ~Kimi ga Inai~                                          |   4:59   |  37 MB  |
|    05    | child vision ~Ehon no Naka no Kirei na Majo~                 |   5:39   |  44 MB  |
|    06    | Stranger                                                     |   4:42   |  37 MB  |
|    07    | Sakura                                                       |   5:48   |  44 MB  |
|    08    | Lunatic Gate                                                 |   4:26   |  34 MB  |
|    09    | Junky Walker                                                 |   4:05   |  32 MB  |
|    10    | RED ZONE (Album Mix)                                         |   4:10   |  34 MB  |
|    11    | ring                                                         |   4:09   |  33 MB  |
|    12    | Heaven's Place                                               |   7:11   |  54 MB  |
|----------|--------------------------------------------------------------|----------|---------|
