the Gallo - LUCIFERO [2016] [Album] [ALAC - WEB]

|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | Maou -Taidou-                                                |   2:29   |  19 MB  |
|    02    | Maou -Kakusei-                                               |   2:12   |  17 MB  |
|    03    | Maou -Shukusei-                                              |   3:56   |  32 MB  |
|    04    | Maou -Houkou-                                                |   1:46   |  13 MB  |
|    05    | Maou -Kyousou-                                               |   3:30   |  28 MB  |
|    06    | Maou -Doukoku-                                               |   4:41   |  36 MB  |
|    07    | Maou -Maisou-                                                |   3:43   |  29 MB  |
|    08    | Maou -Shokuzai-                                              |   3:54   |  29 MB  |
|    09    | Maou -Zankou-                                                |   3:35   |  29 MB  |
|    10    | Maou -Rinne-                                                 |   4:20   |  33 MB  |
|    11    | Maou -Tosei-                                                 |   4:16   |  33 MB  |
|    12    | Maou -Yamishi-                                               |   3:45   |  30 MB  |
|----------|--------------------------------------------------------------|----------|---------|

