SMAP - COOL [1995] [Best Album] [FLAC - CD]

|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | Yuki ga Futtekita                                            |   5:11   |  39 MB  |
|    02    | Zutto Wasurenai                                              |   5:50   |  44 MB  |
|    03    | Hajimete no Natsu                                            |   5:01   |  37 MB  |
|    04    | Hanashi wo Shite Itakute                                     |   4:17   |  32 MB  |
|    05    | Kimi wa Kimi da yo                                           |   4:37   |  30 MB  |
|    06    | Kimi Iro Omoi                                                |   4:53   |  38 MB  |
|    07    | Egao no Genki                                                |   4:52   |  35 MB  |
|    08    | Don't Cry Baby                                               |   3:55   |  29 MB  |
|    09    | Kanashii Hodo Aoi Sora                                       |   5:57   |  42 MB  |
|    10    | Kimi ga Nani ka wo Takurande Ite mo                          |   5:30   |  39 MB  |
|    11    | $10                                                          |   4:25   |  33 MB  |
|    12    | Hey Hey Ookini Maido Ari                                     |   3:35   |  27 MB  |
|    13    | Ganbarimashou                                                |   3:46   |  29 MB  |
|    14    | Kako no Hito                                                 |   4:34   |  34 MB  |
|----------|--------------------------------------------------------------|----------|---------|

