SMAP - Mr.S [2014] [Album] [FLAC - CD]

Disc 1 - Mr.S (Colorful)
|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | Theme of Mr.S (colorful ver.)                                |   2:23   |  19 MB  |
|    02    | Mr.S -SAITEI DE SAIKOU NO OTOKO-                             |   4:00   |  33 MB  |
|    03    | Muga Muchuu na LIFE                                          |   4:10   |  35 MB  |
|    04    | Ai-iro no GANG                                               |   4:31   |  35 MB  |
|    05    | I'M NO JACK                                                  |   3:56   |  32 MB  |
|    06    | One Chance!                                                  |   5:21   |  40 MB  |
|    07    | Joy!!                                                        |   3:58   |  31 MB  |
|    08    | DaDaDaDa                                                     |   3:39   |  29 MB  |
|    09    | Beautiful Day                                                |   4:13   |  35 MB  |
|----------|--------------------------------------------------------------|----------|---------|

Disc 2 - Mr.S (Monochrome)
|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | Yowai Toko                                                   |   4:49   |  36 MB  |
|    02    | Yaritai Houdai                                               |   4:57   |  40 MB  |
|    03    | Mistake! (Album Version)                                     |   4:28   |  36 MB  |
|    04    | SKINAIRO                                                     |   3:10   |  24 MB  |
|    05    | The Future                                                   |   3:48   |  30 MB  |
|    06    | Dramatic Starlight                                           |   4:35   |  36 MB  |
|    07    | Suki yo                                                      |   4:42   |  35 MB  |
|    08    | Theme of Mr.S (Monochrome ver.)                              |   2:28   |  16 MB  |
|----------|--------------------------------------------------------------|----------|---------|

