SMAP - BIRDMAN ~SMAP 013 [1999] [Album] [FLAC - CD]

|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | Theme of 013                                                 |   2:44   |  20 MB  |
|    02    | idea                                                         |   4:22   |  33 MB  |
|    03    | living large                                                 |   4:37   |  33 MB  |
|    04    | Fly (higher take)                                            |   6:02   |  41 MB  |
|    05    | NATSU                                                        |   4:07   |  28 MB  |
|    06    | Namida no Kakera                                             |   4:20   |  30 MB  |
|    07    | “BLUES MASTER” Kill                                          |   2:52   |  20 MB  |
|    08    | Aitaku Natte                                                 |   4:04   |  20 MB  |
|    09    | Kimi wo Suki ni Natte                                        |   4:33   |  32 MB  |
|    10    | Asahi wo Mi ni Ikou yo (mellow session take)                 |   6:41   |  47 MB  |
|    11    | BIRDMAN                                                      |   1:06   |  07 MB  |
|    12    | (empty track)                                                |   0:17   |  00 MB  |
|    13    | Five True Love                                               |   4:32   |  34 MB  |
|----------|--------------------------------------------------------------|----------|---------|

