SMAP - SMAP 001 [1992] [Album] [FLAC - CD]

|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | Can't Stop!! -LOVING- (Album Version)                        |   5:24   |  42 MB  |
|    02    | Run! Run! Run!                                               |   4:52   |  37 MB  |
|    03    | Subway Kids                                                  |   3:34   |  28 MB  |
|    04    | SHAKE U UP                                                   |   4:26   |  34 MB  |
|    05    | KISS OF FIRE                                                 |   4:35   |  35 MB  |
|    06    | Tengoku no Kakera                                            |   6:06   |  42 MB  |
|    07    | Angel no Himitsu                                             |   3:55   |  29 MB  |
|    08    | Don't Cry Baby                                               |   3:56   |  30 MB  |
|    09    | Stormy Town                                                  |   4:32   |  34 MB  |
|    10    | Sayonara no Koibito                                          |   4:46   |  35 MB  |
|    11    | Can't Stop!! -LOVING-                                        |   3:51   |  29 MB  |
|----------|--------------------------------------------------------------|----------|---------|

