SMAP - SMAP 002 [1992] [Album] [FLAC - CD]

|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | Kokoro no Kagami (TV MIX)                                    |   4:03   |  29 MB  |
|    02    | Mayonaka no MERRY-GO-ROUND                                   |   4:32   |  34 MB  |
|    03    | Adieu                                                        |   4:20   |  31 MB  |
|    04    | Living in the Jungle                                         |   4:53   |  34 MB  |
|    05    | Sayonara no Summer Rain                                      |   5:23   |  34 MB  |
|    06    | Fade Out                                                     |   4:38   |  31 MB  |
|    07    | Koi no Melody                                                |   4:25   |  25 MB  |
|    08    | Waiting Waiting Waiting                                      |   4:15   |  30 MB  |
|    09    | Part Time Kiss                                               |   4:43   |  32 MB  |
|    10    | Teenage Blue                                                 |   4:23   |  29 MB  |
|    11    | Heart no Himitsu                                             |   3:12   |  21 MB  |
|    12    | Kimi ni Muchuu -FUNNY GIRL-                                  |   2:55   |  19 MB  |
|----------|--------------------------------------------------------------|----------|---------|

