SMAP - SAMPLE BANG! [2005] [Album] [FLAC - CD]

Disc 1 - SAMPLE BANG!
|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | Theme of 017                                                 |   4:26   |  28 MB  |
|    02    | Yeah Oh!                                                     |   4:49   |  37 MB  |
|    03    | Taikutsu na Nichiyobi                                        |   4:01   |  30 MB  |
|    04    | Dawn                                                         |   5:26   |  39 MB  |
|    05    | Boku no Taiyo                                                |   5:13   |  40 MB  |
|    06    | HOLIDAY IN THE SUN                                           |   3:46   |  28 MB  |
|    07    | Fine, Peace!                                                 |   4:49   |  34 MB  |
|    08    | Natsurakuen ~clap your hands~                                |   4:48   |  35 MB  |
|    09    | Quiz no Joo                                                  |   4:22   |  30 MB  |
|    10    | Dandy Darlin'                                                |   3:43   |  27 MB  |
|    11    | Sweet Summer Surfing Season                                  |   4:55   |  35 MB  |
|    12    | Tomodachi e ~Say What You Will~                              |   4:56   |  34 MB  |
|    13    | It's a wonderful world.                                      |   5:28   |  36 MB  |
|----------|--------------------------------------------------------------|----------|---------|

Disc 2 - KAIZOKU BANG!
|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | Hadaka no Osama ~Shibutoku Tsuyoku~ (SPACE COWBOY REMIX)     |   5:54   |  44 MB  |
|    02    | Dynamite (MJ COLE REMIX)                                     |   5:12   |  31 MB  |
|    03    | SHAKE (BOOM BOOM SATELLITES REMIX)                           |   5:15   |  38 MB  |
|    04    | Original Smile / Aoi Inazuma (Phasio REMIX)                  |   4:21   |  32 MB  |
|----------|--------------------------------------------------------------|----------|---------|

Disc 3 - HIGH BANG!
|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | Buriburi Man                                                 |   7:25   |  50 MB  |
|    02    | SPECIAL                                                      |   4:12   |  27 MB  |
|    03    | To be continued...                                           |   5:11   |  38 MB  |
|    04    | Hanuru ~Yon Uonan Saran~ (Sora ~Eien no Ai~)                 |   3:51   |  25 MB  |
|    05    | Shigusa                                                      |   4:11   |  29 MB  |
|----------|--------------------------------------------------------------|----------|---------|

