SMAP - SMAP 012 VIVA AMIGOS! [1998] [Album] [FLAC - CD]

|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | Theme of 012                                                 |   3:28   |  26 MB  |
|    02    | Peace!                                                       |   4:44   |  36 MB  |
|    03    | Possession Possession                                        |   5:11   |  40 MB  |
|    04    | Duo                                                          |   5:15   |  42 MB  |
|    05    | Taisetsu                                                     |   3:57   |  30 MB  |
|    06    | Hitoeki Arukou                                               |   5:26   |  40 MB  |
|    07    | Yozora no Mukou                                              |   4:33   |  31 MB  |
|    08    | Ieba Yokatta                                                 |   4:17   |  31 MB  |
|    09    | Ringo Juice                                                  |   3:51   |  30 MB  |
|    10    | Trouble                                                      |   5:47   |  41 MB  |
|    11    | IT'S COOL                                                    |   4:37   |  33 MB  |
|    12    | Sekai wa Boku no Ashi no Shita                               |   4:31   |  33 MB  |
|----------|--------------------------------------------------------------|----------|---------|

