SMAP - SMAP 011 Su [1997] [Album] [FLAC - CD]

|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | Theme of 011 “Su”                                            |   3:41   |  26 MB  |
|    02    | Everything is Cool                                           |   4:24   |  34 MB  |
|    03    | Dynamite                                                     |   4:49   |  35 MB  |
|    04    | Ai ga Nai to Tsukareru                                       |   4:22   |  32 MB  |
|    05    | Koko ni Iru Koto                                             |   4:47   |  24 MB  |
|    06    | Butterfly                                                    |   5:10   |  39 MB  |
|    07    | Oresama Crazy Men                                            |   5:02   |  35 MB  |
|    08    | Minna Hitori Janai no da!?                                   |   5:21   |  36 MB  |
|    09    | Celery                                                       |   4:04   |  27 MB  |
|    10    | Sore wa Tada no Kibun sa                                     |   5:27   |  28 MB  |
|    11    | Yowai Boku Dakara                                            |   3:43   |  29 MB  |
|    12    | The Road                                                     |   4:36   |  36 MB  |
|    13    | Hi-Fi                                                        |   4:34   |  33 MB  |
|----------|--------------------------------------------------------------|----------|---------|

