melodysheep - Life Beyond Chapter 3 [2021] [OST] [FLAC - WEB]

|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | In Search of Giants                                          |   2:31   |  15 MB  |
|    02    | Eclipse                                                      |   2:04   |  11 MB  |
|    03    | The Great Silence                                            |   3:09   |  13 MB  |
|    04    | Lighthouse                                                   |   2:06   |  11 MB  |
|    05    | Ghost Particles                                              |   1:25   |  07 MB  |
|    06    | Visitors                                                     |   3:35   |  18 MB  |
|    07    | Engineers                                                    |   2:39   |  12 MB  |
|    08    | A Trick of the Light                                         |   3:17   |  17 MB  |
|    09    | The Citadel                                                  |   1:50   |  09 MB  |
|    10    | Haven                                                        |   1:17   |  06 MB  |
|    11    | The Outpost                                                  |   3:36   |  19 MB  |
|    12    | The Game of Life                                             |   1:32   |  08 MB  |
|    13    | Paramount                                                    |   3:53   |  18 MB  |
|    14    | Brotherhood                                                  |   4:06   |  21 MB  |
|    15    | Becoming Giants                                              |   3:50   |  21 MB  |
|    16    | Aura                                                         |   1:53   |  10 MB  |
|----------|--------------------------------------------------------------|----------|---------|

