Amon Amarth - Jomsviking [2016] [EP] [24-48 ALAC - WEB]

|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | First Kill                                                   |   4:21   |  61 MB  |
|    02    | Wanderer                                                     |   4:42   |  64 MB  |
|    03    | On a Sea of Blood                                            |   4:04   |  59 MB  |
|    04    | One Against All                                              |   3:37   |  51 MB  |
|    05    | Raise Your Horns                                             |   4:23   |  61 MB  |
|    06    | The Way of Vikings                                           |   5:11   |  73 MB  |
|    07    | At Dawn's First Light                                        |   3:50   |  54 MB  |
|    08    | One Thousand Burning Arrows                                  |   5:49   |  78 MB  |
|    09    | Vengeance Is My Name                                         |   4:41   |  67 MB  |
|    10    | A Dream That Cannot Be (feat. Doro Pesch)                    |   4:22   |  62 MB  |
|    11    | Back On Northern Shores                                      |   7:08   |  96 MB  |
|----------|--------------------------------------------------------------|----------|---------|

