Amon Amarth - Deceiver of the Gods [2013] [Album] [24-44 ALAC - WEB]

|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | Deceiver of the Gods                                         |   4:19   |  55 MB  |
|    02    | As Loke Falls                                                |   4:38   |  60 MB  |
|    03    | Father of the Wolf                                           |   4:19   |  57 MB  |
|    04    | Shape Shifter                                                |   4:02   |  54 MB  |
|    05    | Under Siege                                                  |   6:17   |  80 MB  |
|    06    | Blood Eagle                                                  |   3:15   |  43 MB  |
|    07    | We Shall Destroy                                             |   4:25   |  58 MB  |
|    08    | Hel (feat. Messiah Marcolin)                                 |   4:09   |  55 MB  |
|    09    | Coming of the Tide                                           |   4:16   |  56 MB  |
|    10    | Warriors of the North                                        |   8:12   |  104 MB |
|----------|--------------------------------------------------------------|----------|---------|

