Amon Amarth - With Oden On Our Side [2016] [Album] [24-48 ALAC - WEB]

|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | Valhall Awaits Me                                            |   4:43   |  66 MB  |
|    02    | Runes to My Memory                                           |   4:32   |  63 MB  |
|    03    | Asator                                                       |   3:04   |  43 MB  |
|    04    | Loke's Treachery, Part I: Hermod's Ride to Hel               |   4:40   |  64 MB  |
|    05    | Gods of War Arise                                            |   6:02   |  83 MB  |
|    06    | With Oden On Our Side                                        |   4:34   |  63 MB  |
|    07    | Cry of the Black Birds                                       |   3:49   |  53 MB  |
|    08    | Under the Northern Star                                      |   4:17   |  58 MB  |
|    09    | Prediction of Warfare                                        |   6:38   |  88 MB  |
|----------|--------------------------------------------------------------|----------|---------|

