Myrath - Legacy [2016] [Album] [ALAC - WEB]

|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | Jasmin                                                       |   1:48   |  12 MB  |
|    02    | Believer                                                     |   4:32   |  34 MB  |
|    03    | Get Your Freedom Back                                        |   3:57   |  31 MB  |
|    04    | Nobody's Lives                                               |   5:43   |  42 MB  |
|    05    | The Needle                                                   |   5:06   |  39 MB  |
|    06    | Through Your Eyes                                            |   5:37   |  43 MB  |
|    07    | The Unburnt                                                  |   4:36   |  35 MB  |
|    08    | I Want to Die                                                |   4:38   |  35 MB  |
|    09    | Duat                                                         |   5:26   |  41 MB  |
|    10    | Endure the Silence                                           |   4:44   |  36 MB  |
|    11    | Storm of Lies                                                |   4:35   |  35 MB  |
|    12    | Other Side                                                   |   4:37   |  36 MB  |
|----------|--------------------------------------------------------------|----------|---------|

