Myrath - Tales of the Sands [2011] [Album] [ALAC - WEB]

|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | Under Siege                                                  |   4:28   |  34 MB  |
|    02    | Braving the Seas                                             |   4:20   |  33 MB  |
|    03    | Merciless Times                                              |   3:28   |  26 MB  |
|    04    | Tales of the Sands                                           |   5:19   |  38 MB  |
|    05    | Sour Sigh                                                    |   4:58   |  36 MB  |
|    06    | Dawn Within                                                  |   3:31   |  27 MB  |
|    07    | Wide Shut                                                    |   5:25   |  40 MB  |
|    08    | Requiem for a Goodbye                                        |   4:23   |  33 MB  |
|    09    | Beyond the Stars                                             |   5:15   |  38 MB  |
|    10    | Time to Grow                                                 |   3:59   |  30 MB  |
|    11    | Apostrophe for a Legend                                      |   5:10   |  38 MB  |
|----------|--------------------------------------------------------------|----------|---------|

