Daidalos - The Expedition [2022] [Album] [ALAC - WEB]

|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | The Expedition                                               |   7:09   |  55 MB  |
|    02    | Icewind                                                      |   5:09   |  42 MB  |
|    03    | Sail Into The Stars                                          |   5:57   |  46 MB  |
|    04    | Stormwind                                                    |   5:32   |  42 MB  |
|    05    | Married To The Sea                                           |   5:21   |  41 MB  |
|    06    | The Empress                                                  |   5:00   |  38 MB  |
|    07    | Poem In The Snow                                             |   8:05   |  58 MB  |
|    08    | Northlight                                                   |   5:32   |  46 MB  |
|    09    | Melancholy (Bonus Track)                                     |   5:34   |  39 MB  |
|----------|--------------------------------------------------------------|----------|---------|

