KAMIJO - MASTERPIECE (Regular Edition) [2025] [Best Album] [FLAC - CD]

DISC 1
|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | Louis ~Enketsu no La vie en Rose~                            |   5:31   |  40 MB  |
|    02    | Moulin Rouge                                                 |   4:20   |  35 MB  |
|    03    | Yamiyo no Lion                                               |   5:07   |  41 MB  |
|    04    | Castrato                                                     |   6:25   |  48 MB  |
|    05    | mademoiselle                                                 |   3:58   |  28 MB  |
|    06    | Nosferatu                                                    |   5:30   |  42 MB  |
|    07    | Sang ~Kimi ni Okuru Namae~                                   |   5:08   |  38 MB  |
|    08    | Eye of Providence                                            |   4:14   |  33 MB  |
|    09    | TEMPLE ~Mayonaka ni Saita Bara~                              |   4:26   |  35 MB  |
|    10    | Symbol of The Dragon                                         |   4:32   |  36 MB  |
|    11    | Persona Grata                                                |   5:09   |  37 MB  |
|    12    | Behind The Mask                                              |   5:48   |  43 MB  |
|    13    | Utsukushii Hibi no Kakera                                    |   6:00   |  37 MB  |
|----------|--------------------------------------------------------------|----------|---------|

DISC 2
|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | 1st Movement: Presto                                         |   3:28   |  28 MB  |
|    02    | 2nd Movement: Sacrifice of Allegro                           |   4:12   |  33 MB  |
|    03    | 3rd Movement: Royal Tercet                                   |   2:11   |  16 MB  |
|    04    | 4th Movement: Dying-Table                                    |   4:06   |  33 MB  |
|    05    | 5th Movement: Sonata                                         |   4:22   |  33 MB  |
|    06    | 6th Movement: Mangetsu no Adagio                             |   3:12   |  24 MB  |
|    07    | 7th Movement: Throne                                         |   6:26   |  50 MB  |
|    08    | Heart                                                        |   8:35   |  62 MB  |
|    09    | Royal Blood                                                  |   6:49   |  53 MB  |
|    10    | Sang I                                                       |   6:01   |  46 MB  |
|    11    | Sang II                                                      |   7:33   |  59 MB  |
|    12    | Sang III                                                     |   6:05   |  44 MB  |
|    13    | NOBLESS OBLIGE                                               |   5:57   |  48 MB  |
|----------|--------------------------------------------------------------|----------|---------|

DISC 3
|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | Bara wa Utsukushiku Chiru                                    |   3:04   |  24 MB  |
|    02    | Tsuioku no mon Amour                                         |   4:39   |  36 MB  |
|    03    | Vampire Rock Star                                            |   3:31   |  28 MB  |
|    04    | HEEL                                                         |   4:14   |  33 MB  |
|    05    | Conspiracy                                                   |   3:33   |  28 MB  |
|    06    | SHADOW OF OSCAR                                              |   4:24   |  35 MB  |
|    07    | The Anthem                                                   |   4:35   |  34 MB  |
|    08    | Twilight                                                     |   5:57   |  46 MB  |
|    09    | Unmei                                                        |   4:11   |  28 MB  |
|    10    | Kono Yo de Ichiban Utsukushii Bara yo                        |   5:01   |  34 MB  |
|    11    | Avec toi ~Kimi to Tomoni~                                    |   5:00   |  38 MB  |
|    12    | CRIMSON FAMILY                                               |   5:38   |  39 MB  |
|----------|--------------------------------------------------------------|----------|---------|

