L'Arc~en~Ciel - 25th L'Anniversary LIVE [2018] [Live Album] [ALAC - WEB]

Disc 1
|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | Niji (25th L'Anniversary LIVE)                               |   6:10   |  46 MB  |
|    02    | Caress of Venus (25th L'Anniversary LIVE)                    |   4:33   |  35 MB  |
|    03    | the Fourth Avenue Café (25th L'Anniversary LIVE)             |   5:13   |  40 MB  |
|    04    | Vivid Colors (25th L'Anniversary LIVE)                       |   4:49   |  38 MB  |
|    05    | Lies and Truth (25th L'Anniversary LIVE)                     |   6:12   |  48 MB  |
|    06    | Shinjitsu to Gensou to (25th L'Anniversary LIVE)             |   6:04   |  46 MB  |
|    07    | forbidden lover (25th L'Anniversary LIVE)                    |   6:26   |  47 MB  |
|    08    | Shout at the Devil (25th L'Anniversary LIVE)                 |   4:20   |  34 MB  |
|    09    | REVELATION (25th L'Anniversary LIVE)                         |   4:44   |  37 MB  |
|    10    | Kaze no Yukue (25th L'Anniversary LIVE)                      |   5:41   |  43 MB  |
|    11    | X X X (25th L'Anniversary LIVE)                              |   4:28   |  35 MB  |
|----------|--------------------------------------------------------------|----------|---------|

Disc 2
|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    12    | Kasou (25th L'Anniversary LIVE)                              |   5:13   |  39 MB  |
|    13    | Shinshoku -lose control- (25th L'Anniversary LIVE)           |   4:58   |  37 MB  |
|    14    | HONEY (25th L'Anniversary LIVE)                              |   4:10   |  32 MB  |
|    15    | MY HEART DRAWS A DREAM (25th L'Anniversary LIVE)             |   8:32   |  57 MB  |
|    16    | NEO UNIVERSE (25th L'Anniversary LIVE)                       |   4:26   |  35 MB  |
|    17    | STAY AWAY (25th L'Anniversary LIVE)                          |   6:08   |  46 MB  |
|    18    | Driver's High (25th L'Anniversary LIVE)                      |   6:01   |  48 MB  |
|    19    | READY STEADY GO (25th L'Anniversary LIVE)                    |   4:14   |  33 MB  |
|    20    | Don't be Afraid (25th L'Anniversary LIVE)                    |   4:20   |  34 MB  |
|    21    | Blurry Eyes (25th L'Anniversary LIVE)                        |   4:26   |  35 MB  |
|    22    | Link (25th L'Anniversary LIVE)                               |   7:08   |  54 MB  |
|    23    | Hitomi no Juunin (25th L'Anniversary LIVE)                   |   7:05   |  52 MB  |
|----------|--------------------------------------------------------------|----------|---------|

