L'Arc~en~Ciel - ray (Remastered 2022) [1999] [Album] [24-96 ALAC - WEB]

|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | Shi no Hai (Remastered 2022)                                 |   4:09   |  97 MB  |
|    02    | It's the end (Remastered 2022)                               |   3:24   |  80 MB  |
|    03    | HONEY (Remastered 2022)                                      |   3:48   |  88 MB  |
|    04    | Sell my Soul (Remastered 2022)                               |   4:39   |  106 MB |
|    05    | snow drop (ray mix) (Remastered 2022)                        |   4:33   |  105 MB |
|    06    | L'heure (Remastered 2022)                                    |   4:04   |  87 MB  |
|    07    | Kasou (Remastered 2022)                                      |   5:13   |  118 MB |
|    08    | Shinshoku -lose control- (Remastered 2022)                   |   4:45   |  106 MB |
|    09    | trick (Remastered 2022)                                      |   3:47   |  88 MB  |
|    10    | Ibara no Namida (Remastered 2022)                            |   5:22   |  123 MB |
|    11    | the silver shining (Remastered 2022)                         |   5:40   |  126 MB |
|----------|--------------------------------------------------------------|----------|---------|

