L'Arc~en~Ciel - AWAKE (Remastered 2022) [2005] [Album] [24-96 ALAC - WEB]

|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | New World (Remastered 2022)                                  |   4:07   |  99 MB  |
|    02    | LOST HEAVEN (Remastered 2022)                                |   4:36   |  110 MB |
|    03    | Jojoushi (Remastered 2022)                                   |   5:10   |  122 MB |
|    04    | TRUST (Remastered 2022)                                      |   4:29   |  105 MB |
|    05    | Killing Me (Remastered 2022)                                 |   4:01   |  96 MB  |
|    06    | AS ONE (Remastered 2022)                                     |   3:45   |  89 MB  |
|    07    | My Dear (Remastered 2022)                                    |   5:09   |  120 MB |
|    08    | EXISTENCE (Remastered 2022)                                  |   4:08   |  95 MB  |
|    09    | Jiyuu e no Shoutai (Remastered 2022)                         |   3:59   |  91 MB  |
|    10    | Ophelia (Remastered 2022)                                    |   5:09   |  116 MB |
|    11    | Hoshizora (Remastered 2022)                                  |   5:36   |  130 MB |
|    12    | twinkle, twinkle (Remastered 2022)                           |   5:12   |  123 MB |
|----------|--------------------------------------------------------------|----------|---------|

