L'Arc~en~Ciel - AWAKE [2005] [Album] [ALAC - WEB]

|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | New World                                                    |   4:07   |  33 MB  |
|    02    | LOST HEAVEN                                                  |   4:36   |  37 MB  |
|    03    | Jojoushi                                                     |   5:10   |  40 MB  |
|    04    | TRUST                                                        |   4:29   |  33 MB  |
|    05    | Killing Me                                                   |   4:01   |  34 MB  |
|    06    | AS ONE                                                       |   3:44   |  30 MB  |
|    07    | My Dear                                                      |   5:09   |  37 MB  |
|    08    | EXISTENCE                                                    |   4:08   |  32 MB  |
|    09    | Jiyuu e no Shoutai                                           |   3:59   |  31 MB  |
|    10    | Ophelia                                                      |   5:09   |  39 MB  |
|    11    | Hoshizora                                                    |   5:36   |  40 MB  |
|    12    | twinkle, twinkle                                             |   5:12   |  40 MB  |
|----------|--------------------------------------------------------------|----------|---------|

