L'Arc~en~Ciel - heavenly (Regular Edition) [1995] [Album] [ALAC - WEB]

|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | Still I'm With You                                           |   4:14   |  30 MB  |
|    02    | Vivid Colors                                                 |   4:46   |  36 MB  |
|    03    | and She Said                                                 |   4:43   |  35 MB  |
|    04    | Glass Tama                                                   |   5:06   |  32 MB  |
|    05    | Secret Signs                                                 |   3:37   |  26 MB  |
|    06    | C'est La Vie                                                 |   4:05   |  29 MB  |
|    07    | Natsu no Yuuutsu                                             |   4:13   |  32 MB  |
|    08    | Cureless                                                     |   4:52   |  35 MB  |
|    09    | Shizuka no Umi de                                            |   7:14   |  44 MB  |
|    10    | The Rain Leaves a Scar                                       |   3:53   |  28 MB  |
|----------|--------------------------------------------------------------|----------|---------|

