L'Arc~en~Ciel - DUNE [1993] [Album] [ALAC - WEB]

|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | Shutting from the Sky                                        |   5:34   |  41 MB  |
|    02    | Voice                                                        |   4:53   |  35 MB  |
|    03    | Taste of Love                                                |   5:00   |  37 MB  |
|    04    | Entichers                                                    |   4:19   |  30 MB  |
|    05    | Floods of Tears                                              |   6:12   |  42 MB  |
|    06    | Dune                                                         |   5:06   |  38 MB  |
|    07    | Be Destined                                                  |   4:25   |  32 MB  |
|    08    | Tsuioku no Joukei                                            |   6:18   |  42 MB  |
|    09    | As if in a dream                                             |   5:32   |  38 MB  |
|    10    | Ushinawareta Nagame                                          |   3:38   |  18 MB  |
|----------|--------------------------------------------------------------|----------|---------|

