L'Arc~en~Ciel - QUADRINITY ~MEMBER'S BEST SELECTIONS~ [2000] [Best Album] [ALAC - WEB]

Disc 1
|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | I'm so happy                                                 |   4:41   |  38 MB  |
|    02    | HONEY                                                        |   3:47   |  30 MB  |
|    03    | flower                                                       |   4:59   |  39 MB  |
|    04    | Sayounara                                                    |   4:32   |  36 MB  |
|    05    | Anemone                                                      |   5:55   |  43 MB  |
|    06    | Ibara no Namida                                              |   5:20   |  40 MB  |
|    07    | In the Air                                                   |   4:59   |  38 MB  |
|----------|--------------------------------------------------------------|----------|---------|

Disc 2
|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    08    | READY STEADY GO                                              |   3:47   |  31 MB  |
|    09    | Blame                                                        |   5:09   |  40 MB  |
|    10    | Time goes on                                                 |   4:45   |  37 MB  |
|    11    | DIVE TO BLUE                                                 |   5:33   |  43 MB  |
|    12    | Sunadokei                                                    |   4:37   |  34 MB  |
|    13    | Link -KISS Mix-                                              |   4:46   |  39 MB  |
|    14    | Anata                                                        |   5:17   |  38 MB  |
|----------|--------------------------------------------------------------|----------|---------|

Disc 3
|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    15    | Kasou                                                        |   5:13   |  39 MB  |
|    16    | Glass Tama                                                   |   4:53   |  33 MB  |
|    17    | MY HEART DRAWS A DREAM                                       |   4:17   |  34 MB  |
|    18    | Coming Closer                                                |   5:15   |  40 MB  |
|    19    | Shinjitsu to Gensou to                                       |   5:34   |  41 MB  |
|    20    | the silver shining                                           |   5:42   |  40 MB  |
|    21    | Niji                                                         |   5:11   |  38 MB  |
|----------|--------------------------------------------------------------|----------|---------|

Disc 4
|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    22    | a swell in the sun                                           |   4:42   |  35 MB  |
|    23    | Cradle                                                       |   4:58   |  36 MB  |
|    24    | DRINK IT DOWN                                                |   4:09   |  32 MB  |
|    25    | get out from the shell -asian version-                       |   4:15   |  32 MB  |
|    26    | New World                                                    |   4:09   |  33 MB  |
|    27    | REVELATION                                                   |   3:20   |  27 MB  |
|    28    | trick                                                        |   3:45   |  30 MB  |
|----------|--------------------------------------------------------------|----------|---------|

