L'Arc~en~Ciel - TWENITY 1991-1996 [2011] [Best Album] [FLAC - CD]

|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | Voice                                                        |   4:58   |  39 MB  |
|    02    | Floods of tears                                              |   6:13   |  48 MB  |
|    03    | As if in a dream                                             |   5:31   |  42 MB  |
|    04    | Blurry Eyes                                                  |   4:21   |  34 MB  |
|    05    | In the Air                                                   |   4:59   |  38 MB  |
|    06    | White Feathers                                               |   7:57   |  59 MB  |
|    07    | Vivid Colors                                                 |   4:49   |  38 MB  |
|    08    | Natsu no Yuuutsu [time to say good-bye]                      |   5:02   |  38 MB  |
|    09    | I'm so happy                                                 |   4:43   |  38 MB  |
|    10    | flower                                                       |   5:00   |  39 MB  |
|    11    | Sayounara                                                    |   4:30   |  36 MB  |
|    12    | Lies and Truth (“True” Mix)                                  |   5:57   |  47 MB  |
|    13    | Sai wa Nagerareta                                            |   4:12   |  33 MB  |
|    14    | Caress of Venus                                              |   4:29   |  35 MB  |
|    15    | “good-morning Hide”                                          |   5:01   |  41 MB  |
|----------|--------------------------------------------------------------|----------|---------|

