L'Arc~en~Ciel - HEART (Regular Edition) [1998] [Album] [ALAC - WEB]

|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | LORELEY                                                      |   5:58   |  42 MB  |
|    02    | winter fall                                                  |   4:53   |  36 MB  |
|    03    | Singin' in the Rain                                          |   4:34   |  32 MB  |
|    04    | Shout at the Devil                                           |   3:57   |  31 MB  |
|    05    | Niji                                                         |   5:07   |  37 MB  |
|    06    | birth!                                                       |   4:16   |  31 MB  |
|    07    | Promised land                                                |   4:29   |  34 MB  |
|    08    | fate                                                         |   5:40   |  41 MB  |
|    09    | milky way                                                    |   4:28   |  34 MB  |
|    10    | Anata                                                        |   5:15   |  37 MB  |
|----------|--------------------------------------------------------------|----------|---------|

