L'Arc~en~Ciel - The Best of L'Arc-en-Ciel 1998-2000 [2003] [Best Album] [ALAC - WEB]

|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | DIVE TO BLUE                                                 |   5:32   |  44 MB  |
|    02    | HONEY                                                        |   3:47   |  30 MB  |
|    03    | Shinshoku -lose control-                                     |   4:41   |  35 MB  |
|    04    | Kasou                                                        |   5:13   |  39 MB  |
|    05    | snow drop                                                    |   4:34   |  33 MB  |
|    06    | forbidden lover                                              |   6:01   |  43 MB  |
|    07    | HEAVEN'S DRIVE                                               |   4:20   |  35 MB  |
|    08    | Pieces                                                       |   5:47   |  43 MB  |
|    09    | trick                                                        |   3:48   |  31 MB  |
|    10    | Driver's High                                                |   4:13   |  34 MB  |
|    11    | LOVE FLIES                                                   |   4:52   |  39 MB  |
|    12    | NEO UNIVERSE                                                 |   4:08   |  34 MB  |
|    13    | finale                                                       |   6:28   |  48 MB  |
|    14    | STAY AWAY                                                    |   3:58   |  30 MB  |
|    15    | get out from the shell -asian version-                       |   4:14   |  32 MB  |
|----------|--------------------------------------------------------------|----------|---------|

