Matenrou Opera - INDIES BEST COLLECTION [2010] [Best Album] [24-44 ALAC - WEB]

|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | GENESIS                                                      |   4:37   |  53 MB  |
|    02    | alkaloid showcase                                            |   4:11   |  54 MB  |
|    03    | Murder Scope                                                 |   3:30   |  45 MB  |
|    04    | ANOMIE                                                       |   4:29   |  57 MB  |
|    05    | R                                                            |   3:40   |  47 MB  |
|    06    | Faust                                                        |   4:35   |  58 MB  |
|    07    | Last Game                                                    |   3:33   |  46 MB  |
|    08    | EVE                                                          |   3:52   |  50 MB  |
|    09    | Tenjou e no Kakehashi wo                                     |   6:20   |  70 MB  |
|    10    | Ruriiro de Egaku Niji                                        |   4:29   |  54 MB  |
|    11    | Hiai to Melancholy                                           |   4:29   |  58 MB  |
|    12    | Kokuu kara no Tegami                                         |   5:43   |  73 MB  |
|    13    | Eternal Symphony                                             |   4:59   |  65 MB  |
|    14    | honey drop                                                   |   4:01   |  50 MB  |
|----------|--------------------------------------------------------------|----------|---------|

