Morning Musume - 12, Smart [2011] [Album] [22-44 ALAC - WEB]

|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | Give me Love                                                 |   4:56   |  64 MB  |
|    02    | Only you                                                     |   5:18   |  72 MB  |
|    03    | Silver no Udedokei                                           |   5:50   |  71 MB  |
|    04    | Suki da na Kimi ga                                           |   5:12   |  68 MB  |
|    05    | Kaiketsu Positive A                                          |   4:59   |  63 MB  |
|    06    | Kono Ai wo Kasanete                                          |   5:10   |  63 MB  |
|    07    | Kono Chikyuu no Heiwa wo Honki de Negatterun da yo!          |   5:01   |  66 MB  |
|    08    | Kare to Issho ni Omise ga Shitai!                            |   4:51   |  63 MB  |
|    09    | My Way ~Joshikou Hanamichi~                                  |   4:34   |  60 MB  |
|    10    | Otome no Timing                                              |   4:21   |  54 MB  |
|    11    | OK YEAH!                                                     |   4:45   |  63 MB  |
|    12    | Maji Desu ka Ska!                                            |   3:41   |  48 MB  |
|----------|--------------------------------------------------------------|----------|---------|

