Morning Musume - Morning Musume no Musical “Morning Town” [2002] [OST] [ALAC - WEB]

|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | overture                                                     |   1:00   |  06 MB  |
|    02    | Yumegaoka Station ~Yumegaoka Syouten gai Hen~                |   3:04   |  23 MB  |
|    03    | Tall-chan wa Ginkouman no Uta                                |   1:03   |  08 MB  |
|    04    | Yonin wa Osananajimi                                         |   1:06   |  09 MB  |
|    05    | Nantonaku Arbeit                                             |   1:06   |  08 MB  |
|    06    | Uchi wa Dangoya YEAH!x3                                      |   0:58   |  07 MB  |
|    07    | Cake is No.1                                                 |   1:00   |  08 MB  |
|    08    | Amaimon Battle no Theme                                      |   1:45   |  13 MB  |
|    09    | Umaku Ikanai na~                                             |   0:47   |  06 MB  |
|    10    | Fushigi na Cake                                              |   0:41   |  05 MB  |
|    11    | An-blanc                                                     |   0:32   |  04 MB  |
|    12    | Dangoya Daikaizou no Theme                                   |   0:47   |  06 MB  |
|    13    | Nazo no Onna                                                 |   0:26   |  03 MB  |
|    14    | Yume ni Mukatte                                              |   0:50   |  05 MB  |
|    15    | Kansei Shitaze! An-blanc                                     |   1:07   |  09 MB  |
|    16    | Gourmet Writer                                               |   0:26   |  03 MB  |
|    17    | Sayonara My TOWN                                             |   1:38   |  10 MB  |
|    18    | Sayonara My FRIEND                                           |   1:10   |  08 MB  |
|    19    | Yumegaoka Station ~Yumegaoka Minamiguchi Hen~                |   1:44   |  14 MB  |
|    20    | Kitchen Burger                                               |   0:49   |  07 MB  |
|    21    | Boku wa Goto Maki                                            |   0:38   |  05 MB  |
|    22    | Itsumo Kanpeki Konno Desu!                                   |   0:46   |  05 MB  |
|    23    | Nantettatte Shatyou Reijho                                   |   0:46   |  05 MB  |
|    24    | Kitchen Burger (reprise)                                     |   1:51   |  13 MB  |
|    25    | Doko Daro Doko Daro Doko Deshone                             |   0:55   |  06 MB  |
|    26    | Doko Daro Doko Daro Doko Deshone (reprise)                   |   0:39   |  04 MB  |
|    27    | Douzo Douzo!                                                 |   0:40   |  05 MB  |
|    28    | Doumo Doumo!                                                 |   0:30   |  03 MB  |
|    29    | Hajimete no Happy Birthday!                                  |   4:33   |  34 MB  |
|    30    | Nigeru Onna                                                  |   0:17   |  02 MB  |
|    31    | Boku wa Goto Maki ~Aisyuu Hen~                               |   0:38   |  04 MB  |
|    32    | LOVE IS DESTINY                                              |   1:13   |  08 MB  |
|    33    | Furarechatta... Watashi                                      |   0:33   |  04 MB  |
|    34    | OH MY DREAM                                                  |   1:30   |  10 MB  |
|    35    | Suki ka Kirai ka Serenade                                    |   0:48   |  04 MB  |
|    36    | Kotaete Hoshiinda                                            |   2:06   |  16 MB  |
|    37    | Kitchen Burger (Final Dance)                                 |   1:09   |  09 MB  |
|    38    | Dekkai Uchuu ni Ai ga Aru                                    |   5:56   |  46 MB  |
|----------|--------------------------------------------------------------|----------|---------|

