Morning Musume - Morning Musume.'23 Concert Tour Aki “Neverending Shine Show ~Seiiki~” Mizuki Fukumura Sotsugyou Special [2024] [Live Album] [FLAC - WEB]

Disc 1
|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | Wake-up Call ~Mezameru Toki~                                 |   4:11   |  35 MB  |
|    02    | HEAVY GATE                                                   |   4:44   |  39 MB  |
|    03    | Sexy Cat no Enzetsu                                          |   3:08   |  26 MB  |
|    04    | Kimagure Princess (23 Ver.)                                  |   2:55   |  25 MB  |
|    05    | What is LOVE? (23 Ver.)                                      |   3:14   |  28 MB  |
|    06    | Ren'ai Destiny ~Honne wo Ronjitai~                           |   3:59   |  33 MB  |
|    07    | Only you                                                     |   3:39   |  30 MB  |
|    08    | Toki wo Koe Sora wo Koe                                      |   3:22   |  26 MB  |
|    09    | Itoshiku Kurushii Kono Yoru ni                               |   3:42   |  28 MB  |
|    10    | Genki Pikappika!                                             |   2:49   |  24 MB  |
|    11    | Nanzansho Souzansho                                          |   4:09   |  34 MB  |
|    12    | Guruguru JUMP                                                |   2:41   |  24 MB  |
|    13    | Suki na Senpai                                               |   2:04   |  16 MB  |
|    14    | Kanashiku Naru You na Rainy day                              |   3:45   |  30 MB  |
|    15    | Aki Urara                                                    |   2:57   |  23 MB  |
|----------|--------------------------------------------------------------|----------|---------|

Disc 2
|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | Moonlight night ~Tsukiyo no Ban da yo~                       |   2:43   |  22 MB  |
|    02    | Medley                                                       |   19:59  |  159 MB |
|    03    | Suggoi FEVER!                                                |   4:39   |  38 MB  |
|    04    | Wagamama Ki no Mama Ai no Joke (23 Ver.)                     |   3:00   |  25 MB  |
|    05    | Go Girl ~Koi no Victory~                                     |   3:00   |  25 MB  |
|    06    | Namidacchi                                                   |   3:50   |  28 MB  |
|    07    | Neverending Shine                                            |   4:39   |  33 MB  |
|    08    | One Two Three (23 Ver.)                                      |   2:56   |  25 MB  |
|    09    | Maji Desu ka Ska!                                            |   3:46   |  31 MB  |
|    10    | I WISH                                                       |   5:13   |  37 MB  |
|    11    | Mikan                                                        |   4:27   |  36 MB  |
|----------|--------------------------------------------------------------|----------|---------|

