Morning Musume - Engeki Joshi-bu Musical “Pharaoh no Haka” Original Soundtrack [2017] [OST] [FLAC - CD]

Pharaoh no Haka
|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | Itsuka Aeru Sono Hi Made                                     |   1:14   |  07 MB  |
|    02    | Sabaku no Taka                                               |   2:05   |  14 MB  |
|    03    | Ai Sae Areba                                                 |   1:58   |  11 MB  |
|    04    | Eien no Ai                                                   |   2:10   |  11 MB  |
|    05    | Pharaoh no Haka                                              |   2:17   |  16 MB  |
|----------|--------------------------------------------------------------|----------|---------|

Bonus CD
|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | Itsuka Aeru Sono Hi Made                                     |   1:14   |  13 MB  |
|    02    | Pharaoh no Haka                                              |   2:18   |  24 MB  |
|    03    | Yoo Hoo                                                      |   0:55   |  10 MB  |
|    04    | Sneferu!                                                     |   1:47   |  18 MB  |
|    05    | Ankensen                                                     |   0:38   |  07 MB  |
|    06    | Nella no Kokuhaku                                            |   1:17   |  13 MB  |
|    07    | Hikareau Futari                                              |   1:54   |  20 MB  |
|    08    | Watashi wa Nile                                              |   1:06   |  12 MB  |
|    09    | Ikiteita!                                                    |   1:32   |  16 MB  |
|    10    | Ikiteikanakute wa Naranai                                    |   2:13   |  23 MB  |
|    11    | Sabaku no Taka                                               |   2:05   |  22 MB  |
|    12    | Koi no Uta                                                   |   1:48   |  19 MB  |
|    13    | Tatakai no Uta                                               |   2:37   |  27 MB  |
|    14    | Kes no Yabou                                                 |   1:01   |  11 MB  |
|    15    | Sariokis no Kunoo                                            |   1:39   |  17 MB  |
|    16    | Zig no Uso                                                   |   1:20   |  14 MB  |
|    17    | Giwaku                                                       |   1:06   |  11 MB  |
|    18    | Ai Sae Areba                                                 |   1:59   |  20 MB  |
|    19    | Sore ga Okite                                                |   0:56   |  10 MB  |
|    20    | Eien no Ai                                                   |   2:11   |  22 MB  |
|    21    | Menep no Kanashimi                                           |   1:25   |  15 MB  |
|    22    | Ankensen no Tegami                                           |   1:07   |  12 MB  |
|    23    | Izai no Fukushuu                                             |   0:48   |  09 MB  |
|    24    | Saigo no Tatakai                                             |   0:32   |  06 MB  |
|    25    | Oshiete Kureta                                               |   1:35   |  16 MB  |
|    26    | Nilekia no Yuigon                                            |   2:31   |  26 MB  |
|----------|--------------------------------------------------------------|----------|---------|

