Morning Musume - Eiga “Pinch Runner” Original Soundtrack [2000] [OST] [FLAC - CD]

|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | Opening Theme                                                |   3:13   |  21 MB  |
|    02    | Sanae no Theme                                               |   1:33   |  09 MB  |
|    03    | Tomoko no Theme                                              |   1:03   |  06 MB  |
|    04    | Maho no Theme                                                |   1:23   |  09 MB  |
|    05    | Michiko no Theme                                             |   2:40   |  14 MB  |
|    06    | Reiko no Theme                                               |   3:37   |  23 MB  |
|    07    | Ayumi no Theme                                               |   2:36   |  17 MB  |
|    08    | Asahina Gakuen Rikujoubu no Theme                            |   1:28   |  10 MB  |
|    09    | Shitsui                                                      |   1:03   |  06 MB  |
|    10    | Shissou                                                      |   2:07   |  14 MB  |
|    11    | Goal                                                         |   4:22   |  22 MB  |
|    12    | Shin Ramen Daisuki Koike-san no Uta                          |   4:42   |  35 MB  |
|    13    | Dance Suru no da! (MASTERS OF FUNK Flavor Remix)             |   4:05   |  27 MB  |
|    14    | Omoide (BEAT WAVE SPIRAL MIX)                                |   6:55   |  46 MB  |
|    15    | Natural ~Dakishimete Kono Mama de~                           |   4:36   |  33 MB  |
|----------|--------------------------------------------------------------|----------|---------|

