Morning Musume - Engeki Joshi-bu Musical “Pharaoh no Haka ~Hebi Ou Sneferu~” Original Soundtrack [2018] [OST] [FLAC - CD]

|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | Katari                                                       |   1:07   |  06 MB  |
|    02    | Shukumei                                                     |   2:52   |  17 MB  |
|    03    | Suteki na Ousama ni                                          |   2:23   |  16 MB  |
|    04    | Nella no Chuukoku                                            |   0:53   |  06 MB  |
|    05    | Natsukashiki Yume                                            |   2:54   |  16 MB  |
|    06    | Ikiteita!                                                    |   1:59   |  14 MB  |
|    07    | Doushite......                                               |   1:24   |  08 MB  |
|    08    | Ikiteikanakute wa Naranai                                    |   2:16   |  11 MB  |
|    09    | Sabaku no Taka                                               |   2:06   |  15 MB  |
|    10    | Koi no Uta                                                   |   1:26   |  09 MB  |
|    11    | Sabaku no Taka no Shingeki                                   |   1:18   |  09 MB  |
|    12    | Kes no Yabou                                                 |   1:01   |  06 MB  |
|    13    | Merriet on Sadame                                            |   4:05   |  24 MB  |
|    14    | Zig no Houkoku                                               |   1:52   |  13 MB  |
|    15    | Kokuou no Goseidan                                           |   1:01   |  07 MB  |
|    16    | Eien no Ai                                                   |   2:11   |  13 MB  |
|    17    | Nile no Negai                                                |   1:56   |  11 MB  |
|    18    | Shiawase to wa Tawai no nai Mono                             |   2:02   |  11 MB  |
|    19    | Saigo no Tatakai                                             |   2:10   |  16 MB  |
|    20    | Pharaoh no Haka                                              |   2:19   |  18 MB  |
|----------|--------------------------------------------------------------|----------|---------|

