Morning Musume - First Time [1998] [Album] [ALAC - WEB]

|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | Good Morning                                                 |   4:07   |  30 MB  |
|    02    | Summer Night Town                                            |   3:48   |  26 MB  |
|    03    | Dou ni ka Shite Doyoubi                                      |   3:42   |  27 MB  |
|    04    | Morning Coffee                                               |   4:31   |  31 MB  |
|    05    | Yume no Naka                                                 |   5:00   |  34 MB  |
|    06    | Ai no Tane                                                   |   4:13   |  29 MB  |
|    07    | Wagamama                                                     |   4:59   |  37 MB  |
|    08    | Mirai no Tobira                                              |   4:11   |  28 MB  |
|    09    | Usotsuki Anta                                                |   4:02   |  29 MB  |
|    10    | Samishii Hi                                                  |   4:33   |  23 MB  |
|----------|--------------------------------------------------------------|----------|---------|

