Edenian - Winter Shades [2012] [Album] [ALAC - WEB]

|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | Decadent Blossoms (Intro)                                    |   1:20   |  09 MB  |
|    02    | Thy Heavens Wept in Mourn                                    |   6:26   |  49 MB  |
|    03    | Winter Shades                                                |   5:15   |  41 MB  |
|    04    | The Field Where I Died                                       |   8:00   |  58 MB  |
|    05    | When I Gave Her My Eden                                      |   5:38   |  43 MB  |
|    06    | Embittered Silence                                           |   5:31   |  43 MB  |
|    07    | Beauty Entwined                                              |   5:23   |  43 MB  |
|    08    | Fall the Dusk                                                |   6:33   |  50 MB  |
|    09    | Burning Horizon                                              |   6:54   |  53 MB  |
|    10    | Beneath an Abstract Sun (Outro)                              |   3:07   |  23 MB  |
|----------|--------------------------------------------------------------|----------|---------|

