Laputa - Memai (Major Press) [1998] [Album] [ALAC - WEB]

|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | Scapegoat                                                    |   4:04   |  30 MB  |
|    02    | Vertigo                                                      |   5:45   |  41 MB  |
|    03    | too late                                                     |   5:24   |  40 MB  |
|    04    | Nervous                                                      |   6:34   |  47 MB  |
|    05    | Wana                                                         |   2:38   |  19 MB  |
|    06    | The unforgiven                                               |   5:42   |  41 MB  |
|    07    | Insatiable                                                   |   4:22   |  34 MB  |
|    08    | Obsessed Life                                                |   3:44   |  28 MB  |
|    09    | falling~                                                     |   6:14   |  44 MB  |
|----------|--------------------------------------------------------------|----------|---------|

