Sendai Kamotsu - Tour 2009 “Fukyou no Kaze ~Sendai Kamotsu FOREVER~” [2010] [Live Album] [ALAC - WEB]

Disc 1
|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | Saturday Night Gay Bar (Live at Nippon Budokan, 2009)        |   3:46   |  30 MB  |
|    02    | Umanamide. (Live at Nippon Budokan, 2009)                    |   3:52   |  33 MB  |
|    03    | Saipan (Live at Nippon Budokan, 2009)                        |   3:07   |  25 MB  |
|    04    | Fukyou no Kaze (Live at Nippon Budokan, 2009)                |   4:55   |  39 MB  |
|    05    | Ora Tokyo sa Igu da (Live at Nippon Budokan, 2009)           |   2:38   |  22 MB  |
|    06    | Triple☆NEET (Live at Nippon Budokan, 2009)                   |   4:03   |  33 MB  |
|    07    | Gei School Otokogumi!! (Live at Nippon Budokan, 2009)        |   4:00   |  33 MB  |
|    08    | Kimuchi (Live at Nippon Budokan, 2009)                       |   3:17   |  27 MB  |
|    09    | Chinchin Teki Aijou Koji (Live at Nippon Budokan, 2009)      |   5:53   |  45 MB  |
|    10    | Cheng Long (Live at Nippon Budokan, 2009)                    |   4:39   |  35 MB  |
|    11    | Unchi-kun (Live at Nippon Budokan, 2009)                     |   4:11   |  33 MB  |
|    12    | Outa (Live at Nippon Budokan, 2009)                          |   5:58   |  42 MB  |
|----------|--------------------------------------------------------------|----------|---------|

Disc 2
|----------|------------------------------------------------------------------|----------|---------|
|   TRACK  |                               TITLE                              | DURATION |   SIZE  |
|----------|------------------------------------------------------------------|----------|---------|
|    01    | Freddie Matsuri (Live at Nippon Budokan, 2009)                   |   5:21   |  41 MB  |
|    02    | Afghanism ~Jinsei Batsu Game~ (Live at Nippon Budokan, 2009)     |   5:25   |  43 MB  |
|    03    | Kamisama Mou Sukoshi Dake (Live at Nippon Budokan, 2009)         |   5:41   |  42 MB  |
|    04    | Okuru Kotoba (Live at Nippon Budokan, 2009)                      |   3:21   |  28 MB  |
|    05    | Krillin Manson (Live at Nippon Budokan, 2009)                    |   4:37   |  35 MB  |
|    06    | Zekkoumon (Live at Nippon Budokan, 2009)                         |   4:24   |  34 MB  |
|    07    | Otokotachi no Banka (Live at Nippon Budokan, 2009)               |   20:13  |  127 MB |
|    08    | Chibaism ~Tenugui wo Nugasanaide~ (Live at Nippon Budokan, 2009) |   4:44   |  36 MB  |
|----------|------------------------------------------------------------------|----------|---------|

