Sendai Kamotsu - Sukebest (Gouka Sukebe BOX) [2013] [Best Album] [ALAC - WEB]

Sukebest 1
|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | Saipan (Sukebest ver.)                                       |   3:03   |  23 MB  |
|    02    | Kimuchi (Sukebest ver.)                                      |   3:02   |  24 MB  |
|    03    | Okuru Kotoba (Sukebest ver.)                                 |   3:31   |  27 MB  |
|    04    | Chinchin Teki Aijou Koji (Sukebest ver.)                     |   5:40   |  43 MB  |
|    05    | Afghanism ~Jinsei Batsu Game~ (Sukebest ver.)                |   3:27   |  27 MB  |
|    06    | Saturday Night Gay Bar (Sukebest ver.)                       |   3:35   |  27 MB  |
|    07    | Triple☆NEET (Sukebest ver.)                                  |   4:08   |  32 MB  |
|    08    | Krillin Manson (Sukebest ver.)                               |   4:45   |  33 MB  |
|    09    | Country Boy (Sukebest ver.)                                  |   3:35   |  27 MB  |
|    10    | Otokotachi no Banka (Sukebest ver.)                          |   7:45   |  51 MB  |
|----------|--------------------------------------------------------------|----------|---------|

Sukebest 2
|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | Kamisama Mou Sukoshi Dake (Sukebest ver.)                    |   3:37   |  28 MB  |
|    02    | Umanamide. (Sukebest ver.)                                   |   3:58   |  32 MB  |
|    03    | Zekkoumon (Sukebest ver.)                                    |   4:13   |  31 MB  |
|    04    | Gei School Otokogumi!! (Sukebest ver.)                       |   4:13   |  32 MB  |
|    05    | Over the Geinbow (Sukebest ver.)                             |   4:08   |  30 MB  |
|    06    | Fukyou no Kaze (Sukebest ver.)                               |   4:55   |  38 MB  |
|    07    | Cheng Long (Sukebest ver.)                                   |   3:55   |  29 MB  |
|    08    | HERO ~Kaettekita Akai Justice~ (Sukebest ver.)               |   3:44   |  27 MB  |
|    09    | Okuru Kotoba 2 (Sukebest ver.)                               |   3:50   |  29 MB  |
|    10    | Chibaism ~Tenugui wo Nugasanaide~ (Sukebest ver.)            |   3:30   |  26 MB  |
|----------|--------------------------------------------------------------|----------|---------|

