Sakura Gakuin - Sakura Gakuin 2020 Nendo ~Thank you~ [2021] [Album] [ALAC - WEB]

|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | School days                                                  |   4:15   |  33 MB  |
|    02    | Mezase! Super Lady -2020 Nendo-                              |   3:05   |  26 MB  |
|    03    | Song for smiling                                             |   3:35   |  29 MB  |
|    04    | Capsule Scope                                                |   3:41   |  30 MB  |
|    05    | Animarhythm                                                  |   4:21   |  34 MB  |
|    06    | Chime                                                        |   3:51   |  31 MB  |
|    07    | FLY AWAY                                                     |   4:06   |  33 MB  |
|    08    | Otomegokoro                                                  |   3:55   |  32 MB  |
|    09    | Fairy tale                                                   |   3:40   |  30 MB  |
|    10    | FRIENDS                                                      |   4:13   |  34 MB  |
|    11    | The Days ~Aratanaru Tabidachi~                               |   4:42   |  36 MB  |
|    12    | Thank you…                                                   |   4:24   |  35 MB  |
|    13    | Yume ni Mukatte                                              |   4:16   |  34 MB  |
|----------|--------------------------------------------------------------|----------|---------|

