Sakura Gakuin - Sakura Gakuin 2015 Nendo ~Kirameki no Kakera~ [2016] [Album] [ALAC - WEB]

|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | School days                                                  |   4:14   |  32 MB  |
|    02    | Mezase! Super Lady -2015 Nendo-                              |   4:09   |  34 MB  |
|    03    | Chime                                                        |   3:49   |  30 MB  |
|    04    | Mathematica!                                                 |   4:34   |  38 MB  |
|    05    | Jakapara Goo Goo ♡ Omurice                                   |   4:07   |  34 MB  |
|    06    | Suimin Fusoku                                                |   4:12   |  32 MB  |
|    07    | Peace de Check! -2015-                                       |   3:23   |  25 MB  |
|    08    | Science Girl▽Silence Boy                                     |   3:40   |  31 MB  |
|    09    | Michishirube                                                 |   5:24   |  42 MB  |
|    10    | Yakusoku no Mirai                                            |   4:45   |  39 MB  |
|    11    | Kirameki no Kakera                                           |   4:46   |  38 MB  |
|    12    | Yume ni Mukatte                                              |   4:16   |  34 MB  |
|----------|--------------------------------------------------------------|----------|---------|

