Sakura Gakuin - Sakura Gakuin 2011 Nendo ~FRIENDS~ [2012] [Album] [FLAC - CD]

|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | Verishuvi                                                    |   4:37   |  37 MB  |
|    02    | FRIENDS                                                      |   4:12   |  32 MB  |
|    03    | Please! Please! Please!                                      |   3:46   |  30 MB  |
|    04    | Rapicamu                                                     |   4:00   |  32 MB  |
|    05    | Hashire Shoujiki Mono                                        |   3:32   |  27 MB  |
|    06    | Yokubari Fille                                               |   4:14   |  32 MB  |
|    07    | Ii ne! (Vega Mix Version)                                    |   4:11   |  33 MB  |
|    08    | Otomegokoro                                                  |   3:56   |  29 MB  |
|    09    | Pictogram                                                    |   4:13   |  34 MB  |
|    10    | 3.a.m                                                        |   4:46   |  38 MB  |
|    11    | See you...                                                   |   4:28   |  34 MB  |
|    12    | Tabidachi no Hi ni                                           |   3:35   |  21 MB  |
|----------|--------------------------------------------------------------|----------|---------|

