Sakura Gakuin - Houkago Anthology from Sakura Gakuin [2014] [Best Album] [FLAC - CD]

|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | Dear Mr. Socrates                                            |   4:01   |  31 MB  |
|    02    | Please! Please! Please!                                      |   3:46   |  29 MB  |
|    03    | Scoreboard ni Love ga Aru                                    |   4:37   |  35 MB  |
|    04    | Medaka no Kyoudai                                            |   3:25   |  29 MB  |
|    05    | Ningen tte ii na                                             |   2:45   |  20 MB  |
|    06    | Suimin Fusoku                                                |   4:13   |  32 MB  |
|    07    | Yokubari Fille                                               |   4:14   |  32 MB  |
|    08    | Miracle♪Pattyful♪Hamburguer                                  |   4:38   |  36 MB  |
|    09    | Doki Doki☆Morning                                            |   3:46   |  30 MB  |
|    10    | Science Girl▽Silence Boy                                     |   3:38   |  30 MB  |
|    11    | Delta                                                        |   4:58   |  40 MB  |
|    12    | Brand New Day                                                |   3:11   |  24 MB  |
|    13    | Science Girl▽Silence Boy 80kidz Remix                        |   4:30   |  32 MB  |
|----------|--------------------------------------------------------------|----------|---------|

