Namie Amuro - STYLE [2003] [Album] [ALAC - WEB]

|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | Namie's Style                                                |   4:03   |  29 MB  |
|    02    | Indy Lady                                                    |   5:18   |  39 MB  |
|    03    | Put 'Em Up                                                   |   4:03   |  30 MB  |
|    04    | SO CRAZY                                                     |   4:34   |  36 MB  |
|    05    | Don't Lie To Me                                              |   3:42   |  27 MB  |
|    06    | LOVEBITE                                                     |   3:09   |  25 MB  |
|    07    | Four Seasons                                                 |   3:47   |  29 MB  |
|    08    | Fish                                                         |   4:27   |  32 MB  |
|    09    | gimme more                                                   |   3:24   |  27 MB  |
|    10    | As Good As                                                   |   3:28   |  27 MB  |
|    11    | shine more                                                   |   3:39   |  28 MB  |
|    12    | Come                                                         |   4:34   |  34 MB  |
|    13    | Wishing On The Same Star                                     |   4:58   |  36 MB  |
|    14    | SO CRAZY (Mad Bear Mix)                                      |   4:26   |  33 MB  |
|    15    | Wishing On The Same Star (Movie Version)                     |   3:10   |  21 MB  |
|----------|--------------------------------------------------------------|----------|---------|

