Namie Amuro - PLAY [2007] [Album] [ALAC - WEB]

|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | Hide & Seek                                                  |   4:37   |  34 MB  |
|    02    | Full Moon                                                    |   3:59   |  27 MB  |
|    03    | CAN'T SLEEP, CAN'T EAT, I'M SICK                             |   3:48   |  29 MB  |
|    04    | It's all about you                                           |   4:12   |  33 MB  |
|    05    | FUNKY TOWN                                                   |   3:48   |  28 MB  |
|    06    | Step With It!                                                |   3:47   |  31 MB  |
|    07    | Hello                                                        |   3:42   |  29 MB  |
|    08    | Should I Love Him?                                           |   4:25   |  33 MB  |
|    09    | Top Secret                                                   |   4:30   |  32 MB  |
|    10    | Violet Sauce (Spicy)                                         |   4:01   |  29 MB  |
|    11    | Baby Don't Cry                                               |   5:21   |  39 MB  |
|    12    | Pink Key                                                     |   4:40   |  36 MB  |
|----------|--------------------------------------------------------------|----------|---------|

