Namie Amuro - LIVEGENIC 2015-2016 [2016] [Live Album] [ALAC - WEB]

Disc 1
|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | What I Did For Love                                          |   3:55   |  31 MB  |
|    02    | Close your eyes, Close to you                                |   4:43   |  40 MB  |
|    03    | Fly                                                          |   3:26   |  29 MB  |
|    04    | Photogenic                                                   |   3:32   |  29 MB  |
|    05    | NAKED                                                        |   4:01   |  34 MB  |
|    06    | Time Has Come                                                |   3:50   |  32 MB  |
|    07    | Space Invader                                                |   3:18   |  29 MB  |
|    08    | BRIGHTER DAY                                                 |   3:59   |  33 MB  |
|    09    | It                                                           |   2:52   |  24 MB  |
|    10    | B Who I Want 2 B                                             |   3:14   |  26 MB  |
|    11    | Sit! Stay! Wait! Down!                                       |   3:18   |  29 MB  |
|    12    | Say the word                                                 |   3:36   |  30 MB  |
|    13    | SWEET KISSES                                                 |   4:09   |  34 MB  |
|    14    | Golden Touch                                                 |   3:37   |  31 MB  |
|    15    | Get Myself Back                                              |   4:38   |  38 MB  |
|----------|--------------------------------------------------------------|----------|---------|

Disc 2
|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | BLACK DIAMOND                                                |   4:22   |  36 MB  |
|    02    | Grotesque                                                    |   3:50   |  33 MB  |
|    03    | REVOLUTION                                                   |   4:43   |  39 MB  |
|    04    | Dr.                                                          |   5:47   |  46 MB  |
|    05    | Red Carpet                                                   |   4:00   |  33 MB  |
|    06    | TSUKI                                                        |   3:38   |  29 MB  |
|    07    | Black Make Up                                                |   4:17   |  36 MB  |
|    08    | Every Woman                                                  |   4:47   |  43 MB  |
|    09    | Stranger                                                     |   3:55   |  35 MB  |
|    10    | Scream                                                       |   3:54   |  34 MB  |
|    11    | Fashionista                                                  |   4:05   |  35 MB  |
|    12    | Birthday                                                     |   3:42   |  32 MB  |
|    13    | Anything                                                     |   4:49   |  39 MB  |
|    14    | Fight Together                                               |   4:47   |  38 MB  |
|----------|--------------------------------------------------------------|----------|---------|

