Namie Amuro - 5 Major Domes Tour 2012 ~20th Anniversary Best~ [2013] [Live Album] [ALAC - WEB]

Disc 1
|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | Opening                                                      |   1:16   |  09 MB  |
|    02    | Body Feels EXIT                                              |   4:24   |  37 MB  |
|    03    | How to be a Girl                                             |   3:08   |  24 MB  |
|    04    | Hot Girls                                                    |   3:03   |  23 MB  |
|    05    | NAKED                                                        |   4:28   |  34 MB  |
|    06    | Sit! Stay! Wait! Down!                                       |   3:20   |  27 MB  |
|    07    | Interlude                                                    |   0:40   |  04 MB  |
|    08    | Get Myself Back                                              |   4:36   |  35 MB  |
|    09    | GIRL TALK                                                    |   4:05   |  31 MB  |
|    10    | NEW LOOK                                                     |   2:30   |  19 MB  |
|    11    | Go Round                                                     |   3:14   |  25 MB  |
|    12    | In The Spotlight (TOKYO)                                     |   4:01   |  30 MB  |
|    13    | Fight Together                                               |   4:24   |  33 MB  |
|    14    | Interlude                                                    |   0:43   |  06 MB  |
|    15    | You're my sunshine                                           |   5:11   |  40 MB  |
|    16    | Don't wanna cry                                              |   5:40   |  43 MB  |
|    17    | RESPECT the POWER OF LOVE                                    |   4:04   |  30 MB  |
|    18    | NEVER END                                                    |   6:45   |  46 MB  |
|    19    | a walk in the park                                           |   5:27   |  40 MB  |
|    20    | SWEET 19 BLUES                                               |   5:27   |  38 MB  |
|----------|--------------------------------------------------------------|----------|---------|

Disc 2
|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | Interlude                                                    |   0:38   |  05 MB  |
|    02    | Love Story                                                   |   4:42   |  31 MB  |
|    03    | Damage                                                       |   5:26   |  39 MB  |
|    04    | Break It                                                     |   3:48   |  30 MB  |
|    05    | YEAH-OH                                                      |   5:10   |  39 MB  |
|    06    | Chase the Chance                                             |   4:43   |  37 MB  |
|    07    | Let's Go                                                     |   3:48   |  29 MB  |
|    08    | TRY ME ~Watashi wo Shinjite~                                 |   2:42   |  22 MB  |
|    09    | Taiyou no SEASON                                             |   2:12   |  18 MB  |
|    10    | Aishite Muscat                                               |   2:48   |  21 MB  |
|    11    | Baby Don't Cry                                               |   5:52   |  42 MB  |
|    12    | CAN YOU CELEBRATE?                                           |   6:17   |  45 MB  |
|    13    | ONLY YOU                                                     |   4:15   |  31 MB  |
|    14    | Say the word                                                 |   4:18   |  32 MB  |
|----------|--------------------------------------------------------------|----------|---------|

