Namie Amuro - Uncontrolled [2012] [Album] [ALAC - WEB]

|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | In The Spotlight (TOKYO)                                     |   3:58   |  30 MB  |
|    02    | NAKED                                                        |   4:22   |  33 MB  |
|    03    | GO ROUND ('N ROUND 'N ROUND)                                 |   3:21   |  27 MB  |
|    04    | Sit! Stay! Wait! Down!                                       |   3:14   |  26 MB  |
|    05    | Hot Girls                                                    |   2:59   |  22 MB  |
|    06    | Break It <AL ver.>                                           |   3:22   |  25 MB  |
|    07    | Get Myself Back                                              |   4:32   |  33 MB  |
|    08    | Love Story                                                   |   4:44   |  31 MB  |
|    09    | Let's Go                                                     |   3:11   |  26 MB  |
|    10    | SINGING “YEAH-OH”                                            |   3:23   |  26 MB  |
|    11    | Fight Together                                               |   4:17   |  32 MB  |
|    12    | ONLY YOU                                                     |   4:14   |  31 MB  |
|    13    | Tempest                                                      |   4:39   |  29 MB  |
|    14    | Non-Stop Special Remix                                       |   8:55   |  65 MB  |
|----------|--------------------------------------------------------------|----------|---------|

