Namie Amuro - DANCE TRACKS VOL.1 [1995] [Album] [FLAC - CD]

|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | GO! GO! ~Yume no Hayasa de~                                  |   4:50   |  38 MB  |
|    02    | TRY ME ~Watashi wo Shinjite~ (NEW ALBUM MIX)                 |   4:04   |  31 MB  |
|    03    | Stop the music (NEW ALBUM MIX)                               |   3:52   |  29 MB  |
|    04    | GET MY SHININ'                                               |   4:02   |  30 MB  |
|    05    | Wagamama wo Yurushite (GROOVY MIX)                           |   5:10   |  31 MB  |
|    06    | Aishite Muscat (GROOVY MIX)                                  |   4:04   |  30 MB  |
|    07    | PARADISE TRAIN (GROOVY MIX)                                  |   4:31   |  31 MB  |
|    08    | DANCING JUNK (GROOVY MIX)                                    |   4:48   |  35 MB  |
|    09    | Super Luck!                                                  |   3:56   |  30 MB  |
|    10    | Heart ni Hi wo Tsukete (NEW ALBUM MIX)                       |   3:29   |  28 MB  |
|    11    | Taiyou no SEASON (NEW ALBUM MIX)                             |   3:50   |  30 MB  |
|    12    | TRY ME ~Watashi wo Shinjite~ (EXTENDED VERSION)              |   5:13   |  41 MB  |
|    13    | Taiyou no SEASON (SALSOULIKE MIX)                            |   3:30   |  23 MB  |
|----------|--------------------------------------------------------------|----------|---------|

