Namie Amuro - Final Tour 2018 ~Finally~ at Tokyo Dome 2018.6.3 [2019] [Live Album] [FLAC - WEB]

|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | Opening - Hero                                               |   8:47   |  63 MB  |
|    02    | Hide & Seek                                                  |   5:16   |  40 MB  |
|    03    | Do Me More                                                   |   5:21   |  40 MB  |
|    04    | Mint                                                         |   4:16   |  33 MB  |
|    05    | Interlude 1                                                  |   0:44   |  05 MB  |
|    06    | Baby Don't Cry                                               |   5:28   |  40 MB  |
|    07    | GIRL TALK                                                    |   3:44   |  28 MB  |
|    08    | NEW LOOK                                                     |   3:14   |  25 MB  |
|    09    | WHAT A FEELING                                               |   3:56   |  31 MB  |
|    10    | For Girl's Dancers                                           |   2:43   |  21 MB  |
|    11    | Showtime                                                     |   3:15   |  26 MB  |
|    12    | Just You and I                                               |   3:43   |  29 MB  |
|    13    | Break It                                                     |   3:29   |  27 MB  |
|    14    | Say the word                                                 |   3:32   |  27 MB  |
|    15    | Love Story                                                   |   4:48   |  32 MB  |
|    16    | SWEET 19 BLUES                                               |   5:38   |  41 MB  |
|    17    | Interlude 2                                                  |   0:36   |  05 MB  |
|    18    | TRY ME ~Watashi wo Shinjite~                                 |   3:54   |  32 MB  |
|    19    | Taiyou no SEASON                                             |   3:31   |  29 MB  |
|    20    | You're my sunshine                                           |   5:52   |  46 MB  |
|    21    | Get Myself Back                                              |   4:37   |  35 MB  |
|    22    | a walk in the park                                           |   5:27   |  42 MB  |
|    23    | Don't wanna cry                                              |   5:48   |  44 MB  |
|    24    | NEVER END                                                    |   7:05   |  50 MB  |
|    25    | CAN YOU CELEBRATE?                                           |   6:20   |  46 MB  |
|    26    | Interlude 3                                                  |   0:42   |  06 MB  |
|    27    | Body Feels EXIT                                              |   4:26   |  37 MB  |
|    28    | Chase the Chance                                             |   4:44   |  38 MB  |
|    29    | For Boy's Dancers                                            |   2:44   |  21 MB  |
|    30    | Fighter                                                      |   3:31   |  27 MB  |
|    31    | In Two                                                       |   4:00   |  32 MB  |
|    32    | Do It For Love                                               |   4:39   |  36 MB  |
|    33    | Hope                                                         |   4:51   |  36 MB  |
|    34    | Finally                                                      |   3:46   |  25 MB  |
|    35    | How do you feel now?                                         |   4:46   |  38 MB  |
|    36    | Ending                                                       |   3:38   |  24 MB  |
|    37    | Finally (Orchestra Version Instrumental)                     |   3:42   |  20 MB  |
|----------|--------------------------------------------------------------|----------|---------|

