Namie Amuro - GENIUS 2000 [2000] [Album] [ALAC - WEB]

|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | Make the Connection Complete                                 |   1:06   |  05 MB  |
|    02    | LOVE 2000                                                    |   5:12   |  38 MB  |
|    03    | RESPECT the POWER OF LOVE                                    |   5:26   |  38 MB  |
|    04    | LEAVIN' for LAS VEGAS                                        |   4:38   |  35 MB  |
|    05    | SOMETHING 'BOUT THE KISS                                     |   4:25   |  33 MB  |
|    06    | I HAVE NEVER SEEN                                            |   4:36   |  33 MB  |
|    07    | STILL IN LOVE                                                |   4:17   |  31 MB  |
|    08    | MI CORAZÓN (TE'AMOUR)                                        |   4:48   |  35 MB  |
|    09    | YOU ARE THE ONE                                              |   5:48   |  41 MB  |
|    10    | KISS-AND-RIDE                                                |   3:49   |  24 MB  |
|    11    | THINGS I COLLECTED                                           |   6:18   |  46 MB  |
|    12    | NEXT TO YOU                                                  |   4:15   |  33 MB  |
|    13    | ASKING WHY                                                   |   5:07   |  33 MB  |
|    14    | GIVE IT A TRY                                                |   4:23   |  29 MB  |
|    15    | LOG OFF                                                      |   1:51   |  10 MB  |
|----------|--------------------------------------------------------------|----------|---------|

